asset_id,longitude,latitude,taxonomy,num_buildings,built_up_area,structural_replacement_cost,structural_retrofit_cost,structural_insurance_limit,structural_insurance_deductible,nonstructural_replacement_cost,nonstructural_retrofit_cost,nonstructural_insurance_limit,nonstructural_insurance_deductible,contents_replacement_cost,contents_retrofit_cost,contents_insurance_limit,contents_insurance_deductible,downtime_cost,downtime_insurance_limit,downtime_insurance_deductible,day_occupants,night_occupants,transit_occupants
1809,35.291873188213422,31.800398403630687,PSE-MURmanufactured-4-T-F-F-T-T,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1810,35.291873188213422,31.800398403630687,PSE-MURmanufactured-5-T-F-F-T-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1811,35.291873188213422,31.800398403630687,PSE-MURmanufactured-6-T-F-F-T-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1812,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-1-T-F-F-F-T,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1813,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-2-T-F-F-F-T,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1814,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-3-T-F-F-F-T,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1815,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-4-T-F-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1816,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-5-T-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1817,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-6-T-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1818,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-1-T-F-F-T-T,462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1819,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-2-T-F-F-T-T,546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1820,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-3-T-F-F-T-T,141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1821,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-4-T-F-F-T-T,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1822,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-5-T-F-F-T-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1823,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-6-T-F-F-T-T,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1824,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-1-T-T-F-F-T,240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1825,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-2-T-T-F-F-T,283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1826,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-3-T-T-F-F-T,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1827,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-4-T-T-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1828,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-5-T-T-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1829,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-6-T-T-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1830,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-1-T-T-F-T-T,988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1831,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-2-T-T-F-T-T,1169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1832,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-3-T-T-F-T-T,301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1833,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-4-T-T-F-T-T,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1834,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-5-T-T-F-T-T,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1835,35.291873188213422,31.800398403630687,PSE-RCFw/oERD-6-T-T-F-T-T,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1836,35.291873188213422,31.800398403630687,PSE-MURsimplestone-1-T-F-F-F-T,656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1837,35.291873188213422,31.800398403630687,PSE-MURsimplestone-2-T-F-F-F-T,777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1838,35.291873188213422,31.800398403630687,PSE-MURsimplestone-3-T-F-F-F-T,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1839,35.291873188213422,31.800398403630687,PSE-MURsimplestone-4-T-F-F-F-T,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1840,35.291873188213422,31.800398403630687,PSE-MURsimplestone-5-T-F-F-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1841,35.291873188213422,31.800398403630687,PSE-MURsimplestone-6-T-F-F-F-T,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1842,35.291873188213422,31.800398403630687,PSE-MURsimplestone-1-T-F-F-T-T,2707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1843,35.291873188213422,31.800398403630687,PSE-MURsimplestone-2-T-F-F-T-T,3204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1844,35.291873188213422,31.800398403630687,PSE-MURsimplestone-3-T-F-F-T-T,826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1845,35.291873188213422,31.800398403630687,PSE-MURsimplestone-4-T-F-F-T-T,203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1846,35.291873188213422,31.800398403630687,PSE-MURsimplestone-5-T-F-F-T-T,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1847,35.291873188213422,31.800398403630687,PSE-MURsimplestone-6-T-F-F-T-T,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1848,35.336496629262442,31.628150475364087,PSE-MURsimplestone-1-T-F-T-F-T,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1849,35.336496629262442,31.628150475364087,PSE-MURsimplestone-2-T-F-T-F-T,251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1850,35.336496629262442,31.628150475364087,PSE-MURsimplestone-3-T-F-T-F-T,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1851,35.336496629262442,31.628150475364087,PSE-MURsimplestone-4-T-F-T-F-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1852,35.336496629262442,31.628150475364087,PSE-MURsimplestone-5-T-F-T-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1853,35.336496629262442,31.628150475364087,PSE-MURsimplestone-6-T-F-T-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1854,35.336496629262442,31.628150475364087,PSE-MURsimplestone-1-T-F-T-T-T,918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1855,35.336496629262442,31.628150475364087,PSE-MURsimplestone-2-T-F-T-T-T,1087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1856,35.336496629262442,31.628150475364087,PSE-MURsimplestone-3-T-F-T-T-T,280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1857,35.336496629262442,31.628150475364087,PSE-MURsimplestone-4-T-F-T-T-T,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1858,35.336496629262442,31.628150475364087,PSE-MURsimplestone-5-T-F-T-T-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1859,35.336496629262442,31.628150475364087,PSE-MURsimplestone-6-T-F-T-T-T,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1860,35.336496629262442,31.628150475364087,PSE-MURadobe-1-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1861,35.336496629262442,31.628150475364087,PSE-MURadobe-2-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1862,35.336496629262442,31.628150475364087,PSE-MURadobe-3-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1863,35.336496629262442,31.628150475364087,PSE-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1864,35.336496629262442,31.628150475364087,PSE-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1865,35.336496629262442,31.628150475364087,PSE-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1866,35.336496629262442,31.628150475364087,PSE-MURadobe-1-T-F-F-T-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1867,35.336496629262442,31.628150475364087,PSE-MURadobe-2-T-F-F-T-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1868,35.336496629262442,31.628150475364087,PSE-MURadobe-3-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1869,35.336496629262442,31.628150475364087,PSE-MURadobe-4-T-F-F-T-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1870,35.336496629262442,31.628150475364087,PSE-MURadobe-5-T-F-F-T-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1871,35.336496629262442,31.628150475364087,PSE-MURadobe-6-T-F-F-T-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1872,35.336496629262442,31.628150475364087,PSE-MURmanufactured-1-T-F-F-F-T,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1873,35.336496629262442,31.628150475364087,PSE-MURmanufactured-2-T-F-F-F-T,235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1874,35.336496629262442,31.628150475364087,PSE-MURmanufactured-3-T-F-F-F-T,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1875,35.336496629262442,31.628150475364087,PSE-MURmanufactured-4-T-F-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1876,35.336496629262442,31.628150475364087,PSE-MURmanufactured-5-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1877,35.336496629262442,31.628150475364087,PSE-MURmanufactured-6-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1878,35.336496629262442,31.628150475364087,PSE-MURmanufactured-1-T-F-F-T-T,861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1879,35.336496629262442,31.628150475364087,PSE-MURmanufactured-2-T-F-F-T-T,1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1880,35.336496629262442,31.628150475364087,PSE-MURmanufactured-3-T-F-F-T-T,263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1881,35.336496629262442,31.628150475364087,PSE-MURmanufactured-4-T-F-F-T-T,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1882,35.336496629262442,31.628150475364087,PSE-MURmanufactured-5-T-F-F-T-T,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1883,35.336496629262442,31.628150475364087,PSE-MURmanufactured-6-T-F-F-T-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1884,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-1-T-F-F-F-T,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1885,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-2-T-F-F-F-T,205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1886,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-3-T-F-F-F-T,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1887,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-4-T-F-F-F-T,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1888,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-5-T-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1889,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-6-T-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1890,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-1-T-F-F-T-T,749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1891,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-2-T-F-F-T-T,886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1892,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-3-T-F-F-T-T,228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1893,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-4-T-F-F-T-T,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1894,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-5-T-F-F-T-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1895,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-6-T-F-F-T-T,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1896,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-1-T-T-F-F-T,214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1897,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-2-T-T-F-F-T,253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1898,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-3-T-T-F-F-T,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1899,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-4-T-T-F-F-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1900,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-5-T-T-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1901,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-6-T-T-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1902,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-1-T-T-F-T-T,927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1903,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-2-T-T-F-T-T,1097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1904,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-3-T-T-F-T-T,283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1905,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-4-T-T-F-T-T,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1906,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-5-T-T-F-T-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1907,35.336496629262442,31.628150475364087,PSE-RCFw/oERD-6-T-T-F-T-T,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1908,35.336496629262442,31.628150475364087,PSE-MURsimplestone-1-T-F-F-F-T,905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1909,35.336496629262442,31.628150475364087,PSE-MURsimplestone-2-T-F-F-F-T,1071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1910,35.336496629262442,31.628150475364087,PSE-MURsimplestone-3-T-F-F-F-T,276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1911,35.336496629262442,31.628150475364087,PSE-MURsimplestone-4-T-F-F-F-T,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1912,35.336496629262442,31.628150475364087,PSE-MURsimplestone-5-T-F-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1913,35.336496629262442,31.628150475364087,PSE-MURsimplestone-6-T-F-F-F-T,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1914,35.336496629262442,31.628150475364087,PSE-MURsimplestone-1-T-F-F-T-T,3921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1915,35.336496629262442,31.628150475364087,PSE-MURsimplestone-2-T-F-F-T-T,4640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1916,35.336496629262442,31.628150475364087,PSE-MURsimplestone-3-T-F-F-T-T,1197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1917,35.336496629262442,31.628150475364087,PSE-MURsimplestone-4-T-F-F-T-T,294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1918,35.336496629262442,31.628150475364087,PSE-MURsimplestone-5-T-F-F-T-T,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1919,35.336496629262442,31.628150475364087,PSE-MURsimplestone-6-T-F-F-T-T,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1920,35.102576181751715,31.490145354863671,PSE-MURsimplestone-1-T-F-T-F-T,316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1921,35.102576181751715,31.490145354863671,PSE-MURsimplestone-2-T-F-T-F-T,374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1922,35.102576181751715,31.490145354863671,PSE-MURsimplestone-3-T-F-T-F-T,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1923,35.102576181751715,31.490145354863671,PSE-MURsimplestone-4-T-F-T-F-T,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1924,35.102576181751715,31.490145354863671,PSE-MURsimplestone-5-T-F-T-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1925,35.102576181751715,31.490145354863671,PSE-MURsimplestone-6-T-F-T-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1926,35.102576181751715,31.490145354863671,PSE-MURsimplestone-1-T-F-T-T-T,2530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1927,35.102576181751715,31.490145354863671,PSE-MURsimplestone-2-T-F-T-T-T,2994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1928,35.102576181751715,31.490145354863671,PSE-MURsimplestone-3-T-F-T-T-T,772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1929,35.102576181751715,31.490145354863671,PSE-MURsimplestone-4-T-F-T-T-T,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1930,35.102576181751715,31.490145354863671,PSE-MURsimplestone-5-T-F-T-T-T,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1931,35.102576181751715,31.490145354863671,PSE-MURsimplestone-6-T-F-T-T-T,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1932,35.102576181751715,31.490145354863671,PSE-MURadobe-1-T-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1933,35.102576181751715,31.490145354863671,PSE-MURadobe-2-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1934,35.102576181751715,31.490145354863671,PSE-MURadobe-3-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1935,35.102576181751715,31.490145354863671,PSE-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1936,35.102576181751715,31.490145354863671,PSE-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1937,35.102576181751715,31.490145354863671,PSE-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1938,35.102576181751715,31.490145354863671,PSE-MURadobe-1-T-F-F-T-T,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1939,35.102576181751715,31.490145354863671,PSE-MURadobe-2-T-F-F-T-T,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1940,35.102576181751715,31.490145354863671,PSE-MURadobe-3-T-F-F-T-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1941,35.102576181751715,31.490145354863671,PSE-MURadobe-4-T-F-F-T-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1942,35.102576181751715,31.490145354863671,PSE-MURadobe-5-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1943,35.102576181751715,31.490145354863671,PSE-MURadobe-6-T-F-F-T-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1944,35.102576181751715,31.490145354863671,PSE-MURmanufactured-1-T-F-F-F-T,418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1945,35.102576181751715,31.490145354863671,PSE-MURmanufactured-2-T-F-F-F-T,495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1946,35.102576181751715,31.490145354863671,PSE-MURmanufactured-3-T-F-F-F-T,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1947,35.102576181751715,31.490145354863671,PSE-MURmanufactured-4-T-F-F-F-T,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1948,35.102576181751715,31.490145354863671,PSE-MURmanufactured-5-T-F-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1949,35.102576181751715,31.490145354863671,PSE-MURmanufactured-6-T-F-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1950,35.102576181751715,31.490145354863671,PSE-MURmanufactured-1-T-F-F-T-T,3345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
1951,35.102576181751715,31.490145354863671,PSE-MURmanufactured-2-T-F-F-T-T,3959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
1952,35.102576181751715,31.490145354863671,PSE-MURmanufactured-3-T-F-F-T-T,1021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
1953,35.102576181751715,31.490145354863671,PSE-MURmanufactured-4-T-F-F-T-T,251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
1954,35.102576181751715,31.490145354863671,PSE-MURmanufactured-5-T-F-F-T-T,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
1955,35.102576181751715,31.490145354863671,PSE-MURmanufactured-6-T-F-F-T-T,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
1956,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-1-T-F-F-F-T,790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1957,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-2-T-F-F-F-T,935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1958,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-3-T-F-F-F-T,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1959,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-4-T-F-F-F-T,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1960,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-5-T-F-F-F-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1961,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-6-T-F-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1962,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-1-T-F-F-T-T,6322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1963,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-2-T-F-F-T-T,7482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1964,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-3-T-F-F-T-T,1930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1965,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-4-T-F-F-T-T,474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1966,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-5-T-F-F-T-T,126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1967,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-6-T-F-F-T-T,119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
1968,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-1-T-T-F-F-T,797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
1969,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-2-T-T-F-F-T,943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
1970,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-3-T-T-F-F-T,243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
1971,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-4-T-T-F-F-T,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
1972,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-5-T-T-F-F-T,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
1973,35.102576181751715,31.490145354863671,PSE-RCFw/oERD-6-T-T-F-F-T,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
